CATEGORY,SUBCATEGORY,BRAND,PRODUCT DESCRIPTION,SERVICE DESCRIPTION,SERVICE CATEGORY,PRODUCT/SERVICE PART NUMBER, MSRP ,DIR Customer Discount % off MSRP, DIR Customer Price* ,AVERAGE BRAND DISCOUNT,Fortinet Discount Category,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,FortiGate Rugged- 30D FortiGuard Software Server Maintenance,24x7 FortiCare Contract 1 yr.,Server Maintenance ,FC-10-0030E-247-02-DD, $240 ,10.00%, $217.26 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,FortiGate Rugged- 30D FortiGuard Software Server Maintenance,24x7 FortiCare Contract 3yr.,Server Maintenance ,FC-10-0030E-247-02-DD, $719 ,10.00%, $651.77 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,FortiGate Rugged- 30D FortiGuard Software Server Maintenance,24x7 FortiCare Contract 5 yr.,Server Maintenance ,FC-10-0030E-247-02-DD," $1,198 ",10.00%," $1,086.29 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,FortiGate Rugged- 30D FortiGuard Software Server Maintenance,ASE FortiCare (24x7 plus Advanced Services Ticket Handling) 1 yr.,Server Maintenance ,FC-10-0030E-284-02-DD, $300 ,10.00%, $271.57 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,FortiGate Rugged- 30D FortiGuard Software Server Maintenance,ASE FortiCare (24x7 plus Advanced Services Ticket Handling) 3 yr.,Server Maintenance ,FC-10-0030E-284-02-DD, $899 ,10.00%, $814.71 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,FortiGate Rugged- 30D FortiGuard Software Server Maintenance,ASE FortiCare (24x7 plus Advanced Services Ticket Handling) 5 yr.,Server Maintenance ,FC-10-0030E-284-02-DD," $1,498 ",10.00%," $1,357.86 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,FortiGate Rugged- 30D FortiGuard Software Server Maintenance,Next Day Delivery Premium RMA Service (requires 24x7 support),Server Maintenance ,FC-10-0030E-210-02-DD, $222 ,10.00%, $200.85 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,FortiGate Rugged- 30D FortiGuard Software Server Maintenance,4-Hour Hardware Delivery Premium RMA Service (requires 24x7 support),Server Maintenance ,FC-10-0030E-211-02-DD, $252 ,10.00%, $228.14 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,FortiGate Rugged- 30D FortiGuard Software Server Maintenance,1 Year HW bundle Upgrade to 24x7 from 8x5 FortiCare Contract,Server Maintenance ,FC-10-R030D-274-01-DD, $204 ,10.00%, $184.67 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,FortiGate-60E-POE Hardware plus ASE FortiCare and FortiGuard 360 Protection 1 yr. Bundle,N/A,Software Server +  Maintenance  + Subscription,FG-60E-POE-BDL-988-DD," $1,600 ",15.00%," $1,370.20 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,FortiGate-60E-POE Hardware plus ASE FortiCare and FortiGuard 360 Protection 3 yr. Bundle,N/A,Software Server +  Maintenance  + Subscription,FG-60E-POE-BDL-988-DD," $3,200 ",15.00%," $2,740.40 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,FortiGate-60E-POE Hardware plus ASE FortiCare and FortiGuard 360 Protection 5 yr. Bundle,N/A,Software Server +  Maintenance  + Subscription,FG-60E-POE-BDL-988-DD," $4,800 ",15.00%," $4,110.60 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,FortiGate-60E-POE Hardware plus 24x7 FortiCare and FortiGuard Enterprise Protection  1 yr. Bundle,N/A,Software Server +  Maintenance  + Subscription,FG-60E-POE-BDL-980-DD," $1,480 ",15.00%," $1,267.44 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,FortiGate-60E-POE Hardware plus 24x7 FortiCare and FortiGuard Enterprise Protection  3 yr.Bundle,N/A,Software Server +  Maintenance  + Subscription,FG-60E-POE-BDL-988-DD," $2,840 ",15.00%," $2,432.11 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,FortiGate-60E-POE Hardware plus 24x7 FortiCare and FortiGuard Enterprise Protection  5 yr. Bundle,N/A,Software Server +  Maintenance  + Subscription,FG-60E-POE-BDL-980-DD," $4,200 ",15.00%," $3,596.78 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,FortiGate-60E-POE Hardware plus 24x7 FortiCare and FortiGuard Unified (UTM) Protection 1 yr. Bundle,N/A,Software Server +  Maintenance  + Subscription,FG-60E-POE-BDL-950-DD," $1,320 ",15.00%," $1,130.42 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,FortiGate-60E-POE Hardware plus 24x7 FortiCare and FortiGuard Unified (UTM) Protection 3 yr. Bundle,N/A,Software Server +  Maintenance  + Subscription,FG-60E-POE-BDL-950-DD," $2,360 ",15.00%," $2,021.05 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,FortiGate-60E-POE Hardware plus 24x7 FortiCare and FortiGuard Unified (UTM) Protection 5 yr. Bundle,N/A,Software Server +  Maintenance  + Subscription,FG-60E-POE-BDL-950-DD," $3,400 ",15.00%," $2,911.68 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,FortiGate-60E-POE Hardware plus 8x5 FortiCare and FortiGuard Unified (UTM) Protection 3 yr. Bundle,N/A,Software Server +  Maintenance  + Subscription,FG-60E-POE-BDL-900-DD," $2,240 ",15.00%," $1,918.28 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,FortiGate-60E-POE Hardware plus 8x5 FortiCare and FortiGuard Unified (UTM) Protection 5 yr. Bundle,N/A,Software Server +  Maintenance  + Subscription,FG-60E-POE-BDL-900-DD," $3,200 ",15.00%," $2,740.40 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,FortiGate-60E-POE Hardware plus 1 Year 8x5 FortiCare and FortiGuard Unified (UTM) Protection. Bundle,N/A,Software Server +  Maintenance  + Subscription,FG-60E-POE-BDL," $1,280 ",15.00%," $1,096.16 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,1 Year HW bundle Upgrade to 24x7 from 8x5 FortiCare Contract,N/A,Server Maintenance ,FC-10-FG60P-274-01-DD, $136 ,10.00%, $123.32 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,FortiGate-60E-POE FortiGuard Software,"360 Protection (ASE FortiCare plus App Ctrl, IPS, AV, Web Filtering, Antispam, FSA Cloud, Security Rating, SD-WAN Cloud Assisted Monitoring, SD-WAN Overlay Ctrl VPN, FMG/FAZ Cloud, Industrial Security, FortiConverter Svc, and FortiCASB (5 users) 1 yr.",Software Maintenance  + Subscription,FC-10-FG60P-988-02-DD, $800 ,15.00%, $685.10 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,FortiGate-60E-POE FortiGuard Software,"360 Protection (ASE FortiCare plus App Ctrl, IPS, AV, Web Filtering, Antispam, FSA Cloud, Security Rating, SD-WAN Cloud Assisted Monitoring, SD-WAN Overlay Ctrl VPN, FMG/FAZ Cloud, Industrial Security, FortiConverter Svc, and FortiCASB (5 users) 3 yr.",Software Maintenance  + Subscription,FC-10-FG60P-988-02-DD," $2,400 ",15.00%," $2,055.30 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,FortiGate-60E-POE FortiGuard Software,"360 Protection (ASE FortiCare plus App Ctrl, IPS, AV, Web Filtering, Antispam, FSA Cloud, Security Rating, SD-WAN Cloud Assisted Monitoring, SD-WAN Overlay Ctrl VPN, FMG/FAZ Cloud, Industrial Security, FortiConverter Svc, and FortiCASB (5 users) 5 yr.",Software Maintenance  + Subscription,FC-10-FG60P-988-02-DD," $4,000 ",15.00%," $3,425.50 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,FortiGate-60E-POE FortiGuard Software,"Enterprise Protection (24x7 FortiCare plus Application Control, IPS, AV, Web Filtering, Antispam, FortiSandbox Cloud, FortiCASB (5 users included), Industrial Security and Security Rating) 1 yr.",Software Maintenance  + Subscription,FC-10-FG60P-980-02-DD, $680 ,15.00%, $582.34 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,FortiGate-60E-POE FortiGuard Software,"Enterprise Protection (24x7 FortiCare plus Application Control, IPS, AV, Web Filtering, Antispam, FortiSandbox Cloud, FortiCASB (5 users included), Industrial Security and Security Rating) 3 yr.",Software Maintenance  + Subscription,FC-10-FG60P-980-02-DD," $2,040 ",15.00%," $1,747.01 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,FortiGate-60E-POE FortiGuard Software,"Enterprise Protection (24x7 FortiCare plus Application Control, IPS, AV, Web Filtering, Antispam, FortiSandbox Cloud, FortiCASB (5 users included), Industrial Security and Security Rating) 5 yr.",Software Maintenance  + Subscription,FC-10-FG60P-980-02-DD," $3,400 ",15.00%," $2,911.68 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,FortiGate-60E-POE FortiGuard Software,"Unified (UTM) Protection (8x5 FortiCare plus Application Control, IPS, AV, Web Filtering and Antispam, FortiSandbox Cloud) 1 yr.",Software Maintenance  + Subscription,FC-10-FG60P-900-02-DD, $480 ,15.00%, $411.06 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,FortiGate-60E-POE FortiGuard Software,"Unified (UTM) Protection (8x5 FortiCare plus Application Control, IPS, AV, Web Filtering and Antispam, FortiSandbox Cloud) 3 yr.",Software Maintenance  + Subscription,FC-10-FG60P-900-02-DD," $1,440 ",15.00%," $1,233.18 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,FortiGate-60E-POE FortiGuard Software,"Unified (UTM) Protection (8x5 FortiCare plus Application Control, IPS, AV, Web Filtering and Antispam, FortiSandbox Cloud) 5 yr.",Software Maintenance  + Subscription,FC-10-FG60P-900-02-DD," $2,400 ",15.00%," $2,055.30 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,FortiGate-60E-POE FortiGuard Software,"Advanced Threat Protection (24x7 FortiCare plus Application Control, IPS, AV and FortiSandbox Cloud) 1 yr.",Software Maintenance  + Subscription,FC-10-FG60P-928-02-DD, $360 ,15.00%, $308.30 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,FortiGate-60E-POE FortiGuard Software,"Advanced Threat Protection (24x7 FortiCare plus Application Control, IPS, AV and FortiSandbox Cloud) 3 yr.",Software Maintenance  + Subscription,FC-10-FG60P-928-02-DD," $1,080 ",15.00%, $924.89 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,FortiGate-60E-POE FortiGuard Software,"Advanced Threat Protection (24x7 FortiCare plus Application Control, IPS, AV and FortiSandbox Cloud) 5 yr.",Software Maintenance  + Subscription,FC-10-FG60P-928-02-DD," $1,800 ",15.00%," $1,541.48 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,FortiGate-60E-POE FortiGuard Software,"FortiGate Cloud Management, Analysis and 1 Year Log Retention",Software Subscription,FC-10-FG60P-131-02-DD, $160 ,10.00%, $145.08 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,FortiGate-60E-POE FortiGuard Software,"FortiGate Cloud Management, Analysis and 3 Year Log Retention",Software Subscription,FC-10-FG60P-131-02-DD, $480 ,10.00%, $435.24 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,FortiGate-60E-POE FortiGuard Software,"FortiGate Cloud Management, Analysis and 5 Year Log Retention",Software Subscription,FC-10-FG60P-131-02-DD, $800 ,10.00%, $725.40 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,FortiGate-60E-POE FortiGuard Software Server Maintenance,8x5 FortiCare Contract 1 yr.,Server Maintenance ,FC-10-FG60P-311-02-DD, $120 ,10.00%, $108.81 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,FortiGate-60E-POE FortiGuard Software Server Maintenance,8x5 FortiCare Contract 3 yr.,Server Maintenance ,FC-10-FG60P-311-02-DD, $360 ,10.00%, $326.43 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,FortiGate-60E-POE FortiGuard Software Server Maintenance,8x5 FortiCare Contract 5 yr.,Server Maintenance ,FC-10-FG60P-311-02-DD, $600 ,10.00%, $544.05 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,FortiGate-60E-POE FortiGuard Software Server Maintenance,24x7 FortiCare Contract 1yr.,Server Maintenance ,FC-10-FG60P-247-02-DD, $160 ,10.00%, $145.08 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,FortiGate-60E-POE FortiGuard Software Server Maintenance,24x7 FortiCare Contract 3 yr.,Server Maintenance ,FC-10-FG60P-247-02-DD, $480 ,10.00%, $435.24 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,FortiGate-60E-POE FortiGuard Software Server Maintenance,24x7 FortiCare Contract 5 yr.,Server Maintenance ,FC-10-FG60P-247-02-DD, $800 ,10.00%, $725.40 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,FortiGate-60E-POE FortiGuard Software Server Maintenance,ASE FortiCare (24x7 plus Advanced Services Ticket Handling) 1 yr. ,Server Maintenance ,FC-10-FG60P-284-02-DD, $200 ,10.00%, $181.35 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,FortiGate-60E-POE FortiGuard Software Server Maintenance,ASE FortiCare (24x7 plus Advanced Services Ticket Handling) 3 yr. ,Server Maintenance ,FC-10-FG60P-284-02-DD, $600 ,10.00%, $544.05 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,FortiGate-60E-POE FortiGuard Software Server Maintenance,ASE FortiCare (24x7 plus Advanced Services Ticket Handling) 5 yr. ,Server Maintenance ,FC-10-FG60P-284-02-DD," $1,000 ",10.00%, $906.75 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,FortiGate-60E-POE FortiGuard Software Server Maintenance,Next Day Delivery Premium RMA Service (requires 24x7 support),Server Maintenance ,FC-10-FG60P-210-02-DD, $240 ,10.00%, $217.62 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,FortiGate-60E-POE FortiGuard Software Server Maintenance,4-Hour Hardware Delivery Premium RMA Service (requires 24x7 support),Server Maintenance ,FC-10-FG60P-211-02-DD, $296 ,10.00%, $268.40 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,FortiGate-60E-POE FortiGuard Software Server Maintenance,4-Hour Hardware and Onsite Engineer  Premium RMA Service (requires 24x7 support),Server Maintenance ,FC-10-FG60P-212-02-DD, $376 ,10.00%, $340.94 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,FortiGate Rugged-90D Hardware plus ASE FortiCare and FortiGuard 360 Protection 1 yr. Bundle,N/A,Software Server +  Maintenance  + Subscription,FGR-90D-BDL-988-DD," $5,996 ",15.00%," $5,134.82 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,FortiGate Rugged-90D Hardware plus ASE FortiCare and FortiGuard 360 Protection 3 yr. Bundle,N/A,Software Server +  Maintenance  + Subscription,FGR-90D-BDL-988-DD," $11,992 ",15.00%," $10,269.65 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,FortiGate Rugged-90D Hardware plus ASE FortiCare and FortiGuard 360 Protection 5 yr. Bundle,N/A,Software Server +  Maintenance  + Subscription,FGR-90D-BDL-988-DD," $17,988 ",15.00%," $15,404.47 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,FortiGate Rugged-90D Hardware plus 24x7 FortiCare and FortiGuard Enterprise Protection 1 yr. Bundle,N/A,Software Server +  Maintenance  + Subscription,FGR-90D-BDL-980-DD," $5,546 ",15.00%," $4,749.71 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,FortiGate Rugged-90D Hardware plus 24x7 FortiCare and FortiGuard Enterprise Protection 3 yr. Bundle,N/A,Software Server +  Maintenance  + Subscription,FGR-90D-BDL-980-DD," $10,643 ",15.00%," $9,114.31 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,FortiGate Rugged-90D Hardware plus 24x7 FortiCare and FortiGuard Enterprise Protection 5 yr. Bundle,N/A,Software Server +  Maintenance  + Subscription,FGR-90D-BDL-980-DD," $15,740 ",15.00%," $13,478.91 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,FortiGate Rugged-90D Hardware plus 24x7 FortiCare and FortiGuard Unified (UTM) Protection 1 yr. Bundle,N/A,Software Server +  Maintenance  + Subscription,FGR-90D-BDL-950-DD," $1,977 ",15.00%," $1,692.80 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,FortiGate Rugged-90D Hardware plus 24x7 FortiCare and FortiGuard Unified (UTM) Protection 3 yr. Bundle,N/A,Software Server +  Maintenance  + Subscription,FGR-90D-BDL-950-DD," $3,534 ",15.00%," $3,026.51 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,FortiGate Rugged-90D Hardware plus 24x7 FortiCare and FortiGuard Unified (UTM) Protection 5 yr. ,N/A,Software Server +  Maintenance  + Subscription,FGR-90D-BDL-950-DD," $5,092 ",15.00%," $4,360.23 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,FortiGate Rugged-90D Hardware plus 8x5 FortiCare and FortiGuard Unified (UTM) Protection 3 yr. Bundle,N/A,Software Server +  Maintenance  + Subscription,FG-90D-POE-BDL-900-DD," $3,354 ",15.00%," $2,872.62 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,FortiGate Rugged-90D Hardware plus 8x5 FortiCare and FortiGuard Unified (UTM) Protection 5 yr. Bundle,N/A,Software Server +  Maintenance  + Subscription,FG-90D-POE-BDL-900-DD," $4,792 ",15.00%," $4,103.75 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,FortiGate Rugged-90D Hardware plus 1 Year 8x5 FortiCare and FortiGuard Unified (UTM) Protection. Bundle,N/A,Software Server +  Maintenance  + Subscription,FG-90D-POE-BDL," $1,917 ",15.00%," $1,641.50 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,FortiGateRugged-90D FortiGuard Software,"360 Protection (ASE FortiCare plus App Ctrl, IPS, AV, Web Filtering, Antispam, FSA Cloud, Security Rating, SD-WAN Cloud Assisted Monitoring, SD-WAN Overlay Ctrl VPN, FMG/FAZ Cloud, Industrial Security, FortiConverter Svc, and FortiCASB (10 users) 1 yr.",Software Maintenance  + Subscription,FC-10-00092-988-02-DD," $2,998 ",15.00%," $2,567.41 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,FortiGateRugged-90D FortiGuard Software,"360 Protection (ASE FortiCare plus App Ctrl, IPS, AV, Web Filtering, Antispam, FSA Cloud, Security Rating, SD-WAN Cloud Assisted Monitoring, SD-WAN Overlay Ctrl VPN, FMG/FAZ Cloud, Industrial Security, FortiConverter Svc, and FortiCASB (10 users) 3 yr.",Software Maintenance  + Subscription,FC-10-00092-988-02-DD," $8,994 ",15.00%," $7,702.24 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,FortiGateRugged-90D FortiGuard Software,"360 Protection (ASE FortiCare plus App Ctrl, IPS, AV, Web Filtering, Antispam, FSA Cloud, Security Rating, SD-WAN Cloud Assisted Monitoring, SD-WAN Overlay Ctrl VPN, FMG/FAZ Cloud, Industrial Security, FortiConverter Svc, and FortiCASB (10 users) 5 yr.",Software Maintenance  + Subscription,FC-10-00092-988-02-DD," $14,990 ",15.00%," $12,837.06 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,FortiGateRugged-90D FortiGuard Software,"Enterprise Protection (24x7 FortiCare plus Application Control, IPS, AV, Web Filtering, Antispam, FortiSandbox Cloud, FortiCASB (20 users included), Industrial Security and Security Rating) 1 yr.",Software Maintenance  + Subscription,FC-10-00095-980-02-DD," $2,548 ",15.00%," $2,182.30 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,FortiGateRugged-90D FortiGuard Software,"Enterprise Protection (24x7 FortiCare plus Application Control, IPS, AV, Web Filtering, Antispam, FortiSandbox Cloud, FortiCASB (20 users included), Industrial Security and Security Rating) 3 yr.",Software Maintenance  + Subscription,FC-10-00095-980-02-DD," $7,645 ",15.00%," $6,546.90 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,FortiGateRugged-90D FortiGuard Software,"Enterprise Protection (24x7 FortiCare plus Application Control, IPS, AV, Web Filtering, Antispam, FortiSandbox Cloud, FortiCASB (20 users included), Industrial Security and Security Rating) 5 yr.",Software Maintenance  + Subscription,FC-10-00095-980-02-DD," $12,742 ",15.00%," $10,911.50 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,FortiGateRugged-90D FortiGuard Software,"Unified (UTM) Protection (24x7 FortiCare plus Application Control, IPS, AV, Web Filtering and Antispam, FortiSandbox Cloud) 1 yr.",Software Maintenance  + Subscription,FC-10-00095-950-02-DD," $1,949 ",15.00%," $1,668.82 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,FortiGateRugged-90D FortiGuard Software,"Unified (UTM) Protection (24x7 FortiCare plus Application Control, IPS, AV, Web Filtering and Antispam, FortiSandbox Cloud) 3 yr.",Software Maintenance  + Subscription,FC-10-00095-950-02-DD," $5,846 ",15.00%," $5,006.45 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,FortiGateRugged-90D FortiGuard Software,"Unified (UTM) Protection (24x7 FortiCare plus Application Control, IPS, AV, Web Filtering and Antispam, FortiSandbox Cloud) 5 yr.",Software Maintenance  + Subscription,FC-10-00095-950-02-DD," $9,744 ",15.00%," $8,344.09 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,FortiGateRugged-90D FortiGuard Software,"Unified (UTM) Protection (8x5 FortiCare plus Application Control, IPS, AV, Web Filtering and Antispam, FortiSandbox Cloud) 1 yr.",Software Maintenance  + Subscription,FC-10-00095-900-02-DD," $1,799 ",15.00%," $1,540.45 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,FortiGateRugged-90D FortiGuard Software,"Unified (UTM) Protection (8x5 FortiCare plus Application Control, IPS, AV, Web Filtering and Antispam, FortiSandbox Cloud) 3 yr.",Software Maintenance  + Subscription,FC-10-00095-900-02-DD," $5,396 ",15.00%," $4,621.34 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,FortiGateRugged-90D FortiGuard Software,"Unified (UTM) Protection (8x5 FortiCare plus Application Control, IPS, AV, Web Filtering and Antispam, FortiSandbox Cloud) 5 yr.",Software Maintenance  + Subscription,FC-10-00095-900-02-DD," $8,994 ",15.00%," $7,702.24 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,FortiGateRugged-90D FortiGuard Software,"Advanced Threat Protection (24x7 FortiCare plus Application Control, IPS, AV and FortiSandbox Cloud) 1 yr.",Software Maintenance  + Subscription,FC-10-00095-928-02-DD," $1,349 ",15.00%," $1,155.34 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
